# sensor:magnetometer
# Requested Sample Rate: 80 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:09:31:365,-23.14,5.86,-45.08,51.01
12:09:31:375,-22.96,5.87,-45.51,51.31
12:09:31:385,-22.22,5.76,-45.93,51.35
12:09:31:405,-22.86,5.97,-45.82,51.56
12:09:31:415,-23.01,6.51,-45.37,51.29
12:09:31:425,-23.06,5.86,-45.51,51.35
12:09:31:435,-22.48,6.00,-46.14,51.68
12:09:31:455,-23.29,5.29,-45.30,51.21
12:09:31:465,-23.35,5.83,-45.71,51.66
12:09:31:475,-22.98,5.76,-46.25,51.97
12:09:31:485,-22.88,5.71,-45.19,50.97
12:09:31:505,-22.88,5.61,-44.98,50.77
12:09:31:515,-22.77,5.89,-45.60,51.31
12:09:31:525,-23.36,5.73,-45.60,51.56
12:09:31:535,-22.46,6.10,-45.60,51.20
12:09:31:555,-23.01,5.22,-45.42,51.18
12:09:31:565,-22.77,5.99,-45.51,51.23
12:09:31:575,-22.91,6.34,-45.16,51.04
12:09:31:585,-22.96,5.97,-45.49,51.31
12:09:31:605,-22.69,6.06,-46.77,52.34
12:09:31:615,-22.78,5.80,-45.71,51.40
12:09:31:625,-22.86,5.97,-45.82,51.56
12:09:31:635,-23.13,6.31,-45.81,51.71
12:09:31:655,-22.55,6.45,-46.23,51.83
12:09:31:665,-22.35,6.38,-45.92,51.47
12:09:31:675,-21.92,6.98,-46.12,51.54
12:09:31:685,-22.56,6.19,-45.71,51.35
12:09:31:705,-22.23,6.84,-46.32,51.83
12:09:31:715,-22.55,6.62,-46.65,52.24
12:09:31:725,-22.45,6.38,-45.81,51.41
12:09:31:735,-22.44,6.65,-46.23,51.81
12:09:31:755,-22.66,6.00,-45.18,50.89
12:09:31:765,-22.75,5.99,-45.08,50.85
12:09:31:775,-22.68,7.09,-45.68,51.49
12:09:31:785,-22.69,5.72,-45.51,51.17
12:09:31:805,-22.34,6.39,-45.38,50.99
12:09:31:815,-22.79,6.98,-46.21,52.00
12:09:31:825,-22.98,5.67,-46.04,51.77
12:09:31:835,-22.42,6.56,-45.59,51.23
12:09:31:855,-23.19,5.39,-45.62,51.46
12:09:31:865,-23.56,5.54,-45.30,51.36
12:09:31:875,-22.85,5.89,-44.97,50.78
12:09:31:885,-22.72,6.62,-45.59,51.37
12:09:31:905,-22.55,6.54,-46.45,52.04
12:09:31:915,-23.27,5.58,-44.98,50.95
12:09:31:925,-22.36,6.38,-46.13,51.66
12:09:31:935,-22.94,6.06,-45.07,50.93
12:09:31:955,-23.59,5.09,-44.99,51.06
12:09:31:965,-22.97,5.87,-45.71,51.50
12:09:31:975,-22.57,6.09,-45.92,51.53
12:09:31:985,-22.77,5.99,-45.51,51.23
12:09:32:005,-22.83,6.34,-45.27,51.10
12:09:32:015,-23.09,5.40,-45.41,51.23
12:09:32:025,-23.47,5.62,-46.03,51.98
12:09:32:035,-22.89,5.51,-45.41,51.15
12:09:32:055,-22.80,5.60,-46.04,51.68
12:09:32:065,-23.17,5.67,-45.30,51.19
12:09:32:075,-22.89,5.51,-45.19,50.95
12:09:32:085,-23.48,5.27,-45.20,51.21
12:09:32:105,-23.67,5.34,-45.19,51.29
12:09:32:115,-23.16,6.11,-46.35,52.17
12:09:32:125,-23.29,5.29,-45.30,51.21
12:09:32:135,-22.98,5.42,-45.09,50.90
12:09:32:155,-23.45,5.65,-44.97,51.03
12:09:32:165,-23.72,4.88,-45.53,51.57
12:09:32:175,-23.06,5.69,-45.08,50.95
12:09:32:185,-23.55,5.81,-45.60,51.65
12:09:32:205,-23.11,5.22,-45.41,51.22
12:09:32:215,-23.46,5.64,-45.40,51.41
12:09:32:225,-23.42,6.01,-44.97,51.06
12:09:32:235,-23.18,5.75,-46.14,51.95
12:09:32:255,-23.17,5.50,-44.66,50.62
12:09:32:265,-23.39,5.20,-45.09,51.06
12:09:32:275,-23.39,5.45,-45.62,51.55
12:09:32:285,-23.64,5.54,-44.76,50.92
12:09:32:305,-22.97,5.60,-45.09,50.91
12:09:32:315,-23.53,5.90,-45.49,51.56
12:09:32:325,-23.01,5.15,-44.79,50.61
12:09:32:335,-23.44,5.83,-45.08,51.14
12:09:32:355,-24.06,5.39,-45.30,51.57
12:09:32:365,-24.09,4.76,-44.99,51.26
12:09:32:375,-22.98,5.69,-45.62,51.39
12:09:32:385,-23.19,5.31,-45.31,51.18
12:09:32:405,-23.48,5.27,-45.09,51.11
12:09:32:415,-23.19,5.56,-45.93,51.76
12:09:32:425,-23.28,5.22,-44.46,50.45
12:09:32:435,-23.36,5.65,-45.51,51.46
12:09:32:455,-23.79,5.06,-44.99,51.15
12:09:32:465,-23.75,4.33,-45.01,51.07
12:09:32:475,-23.69,5.16,-45.31,51.39
12:09:32:485,-22.86,5.88,-45.29,51.07
12:09:32:505,-23.57,5.36,-45.19,51.25
12:09:32:515,-23.68,5.34,-45.41,51.49
12:09:32:525,-23.57,5.37,-44.87,50.97
12:09:32:535,-23.28,5.39,-44.98,50.93
12:09:32:555,-23.53,4.72,-45.21,51.19
12:09:32:565,-24.05,4.38,-45.54,51.69
12:09:32:575,-23.59,5.08,-45.31,51.34
12:09:32:585,-23.53,4.81,-45.53,51.48
12:09:32:605,-23.51,4.99,-45.31,51.29
12:09:32:615,-23.68,5.26,-45.09,51.20
12:09:32:625,-23.80,4.97,-45.31,51.42
12:09:32:635,-23.07,5.77,-45.71,51.53
12:09:32:655,-24.03,4.48,-45.53,51.68
12:09:32:665,-23.44,4.72,-45.32,51.24
12:09:32:675,-23.25,4.65,-45.43,51.25
12:09:32:685,-23.48,5.18,-45.09,51.10
12:09:32:705,-23.38,5.29,-44.77,50.79
12:09:32:715,-23.79,4.97,-45.10,51.23
12:09:32:725,-23.17,4.48,-45.34,51.11
12:09:32:735,-23.36,5.65,-45.19,51.18
12:09:32:755,-23.25,4.56,-45.23,51.06
12:09:32:765,-23.89,5.14,-45.30,51.47
12:09:32:775,-23.02,5.14,-45.42,51.18
12:09:32:785,-24.05,5.22,-44.55,50.90
12:09:32:805,-22.89,5.61,-45.41,51.16
12:09:32:815,-23.58,5.26,-45.30,51.34
12:09:32:825,-23.69,5.06,-45.20,51.28
12:09:32:835,-23.48,5.18,-44.99,51.02
12:09:32:855,-23.57,5.10,-44.14,50.30
12:09:32:865,-23.12,4.78,-44.37,50.26
12:09:32:875,-23.59,5.08,-45.09,51.14
12:09:32:885,-23.16,5.69,-44.87,50.81
12:09:32:905,-23.74,5.61,-45.19,51.35
12:09:32:915,-23.67,5.34,-44.98,51.11
12:09:32:925,-22.89,5.34,-44.57,50.38
12:09:32:935,-23.47,5.28,-44.98,51.01
12:09:32:955,-23.78,5.08,-44.68,50.86
12:09:32:965,-23.47,5.28,-44.66,50.73
12:09:32:975,-23.36,5.65,-45.40,51.37
12:09:32:985,-23.77,5.08,-44.46,50.67
12:09:33:005,-24.11,4.57,-44.68,50.97
12:09:33:015,-23.58,5.09,-44.88,50.96
12:09:33:025,-23.48,5.10,-44.68,50.73
12:09:33:035,-22.80,5.51,-45.84,51.49
12:09:33:055,-23.42,4.65,-44.58,50.57
12:09:33:065,-23.39,5.11,-44.46,50.49
12:09:33:075,-23.38,5.38,-44.87,50.88
12:09:33:085,-23.19,5.48,-45.52,51.38
12:09:33:105,-23.34,5.84,-44.86,50.90
12:09:33:115,-23.09,5.32,-45.20,51.04
12:09:33:125,-23.01,5.05,-44.88,50.69
12:09:33:135,-23.08,5.59,-45.62,51.43
12:09:33:155,-23.40,5.10,-45.09,51.06
12:09:33:165,-23.30,5.03,-44.79,50.74
12:09:33:175,-23.42,4.82,-45.10,51.05
12:09:33:185,-22.89,5.61,-45.30,51.06
12:09:33:205,-22.96,5.71,-44.65,50.53
12:09:33:215,-23.44,4.72,-45.32,51.24
12:09:33:225,-23.52,4.81,-45.21,51.19
12:09:33:235,-23.88,5.23,-45.20,51.39
12:09:33:255,-23.91,4.60,-44.79,50.98
12:09:33:265,-23.70,4.79,-44.90,51.00
12:09:33:275,-22.91,5.25,-45.31,51.04
12:09:33:285,-23.46,5.47,-45.09,51.12
12:09:33:305,-23.42,4.73,-45.01,50.96
12:09:33:315,-23.79,5.06,-45.20,51.33
12:09:33:325,-23.29,5.12,-44.77,50.73
12:09:33:335,-22.86,5.71,-44.98,50.78
12:09:33:355,-24.00,4.68,-44.36,50.65
12:09:33:365,-23.69,5.06,-45.20,51.28
12:09:33:375,-23.52,4.89,-45.53,51.48
12:09:33:385,-22.94,5.31,-46.37,52.01
12:09:33:405,-22.98,5.51,-45.19,51.00
12:09:33:415,-23.61,4.81,-44.68,50.76
12:09:33:425,-23.58,5.18,-44.77,50.87
12:09:33:435,-23.20,5.12,-44.99,50.88
12:09:33:455,-23.74,4.43,-45.01,51.08
12:09:33:465,-23.52,4.72,-45.01,51.00
12:09:33:475,-23.77,5.08,-44.46,50.67
12:09:33:485,-23.56,5.54,-45.08,51.16
12:09:33:505,-23.58,5.34,-45.73,51.73
12:09:33:515,-23.78,5.15,-45.09,51.24
12:09:33:525,-24.05,4.38,-45.54,51.69
12:09:33:535,-23.20,5.04,-44.88,50.78
12:09:33:555,-23.95,4.39,-45.54,51.64
12:09:33:565,-23.52,4.89,-45.53,51.48
12:09:33:575,-23.24,4.76,-45.10,50.96
12:09:33:585,-23.38,5.29,-44.77,50.79
12:09:33:605,-23.75,5.61,-45.40,51.54
12:09:33:615,-23.44,4.73,-45.21,51.15
12:09:33:625,-23.59,4.99,-44.79,50.87
12:09:33:635,-23.36,5.65,-45.40,51.37
12:09:33:655,-24.19,4.66,-44.47,50.84
12:09:33:665,-23.80,4.70,-44.58,50.75
12:09:33:675,-23.19,5.39,-45.41,51.27
12:09:33:685,-23.33,4.92,-45.31,51.20
12:09:33:705,-23.17,5.58,-45.30,51.18
12:09:33:715,-23.61,4.90,-44.88,50.95
12:09:33:725,-24.07,5.04,-44.88,51.18
12:09:33:735,-23.17,5.50,-44.77,50.71
12:09:33:755,-23.89,5.05,-45.31,51.47
12:09:33:765,-23.51,4.99,-45.52,51.47
12:09:33:775,-23.19,5.48,-45.62,51.47
12:09:33:785,-23.19,5.48,-45.62,51.47
12:09:33:805,-23.24,5.76,-44.87,50.86
12:09:33:815,-23.89,5.31,-45.93,52.04
12:09:33:825,-23.50,5.18,-45.20,51.21
12:09:33:835,-23.80,4.95,-45.52,51.60
12:09:33:855,-23.85,4.40,-45.54,51.60
12:09:33:865,-23.57,5.36,-44.98,51.06
12:09:33:875,-23.48,5.10,-44.68,50.73
12:09:33:885,-23.00,5.42,-45.30,51.09
12:09:33:905,-23.38,5.47,-45.30,51.27
12:09:33:915,-23.48,5.27,-45.20,51.21
12:09:33:925,-23.48,5.18,-44.88,50.92
12:09:33:935,-23.42,4.92,-45.31,51.24
12:09:33:955,-23.09,5.31,-45.31,51.13
12:09:33:965,-23.89,5.05,-45.09,51.28
12:09:33:975,-23.12,5.12,-45.52,51.31
12:09:33:985,-22.75,5.82,-44.44,50.27
12:09:34:005,-23.20,5.04,-44.79,50.69
12:09:34:015,-23.24,4.57,-44.80,50.68
12:09:34:025,-23.68,5.17,-44.77,50.91
12:09:34:035,-23.72,4.79,-45.31,51.37
12:09:34:055,-24.00,4.77,-44.99,51.22
12:09:34:065,-23.70,4.81,-44.57,50.71
12:09:34:075,-23.44,5.83,-45.18,51.23
12:09:34:085,-22.64,5.08,-45.74,51.29
12:09:34:105,-23.33,5.84,-44.76,50.81
12:09:34:115,-23.63,4.71,-45.21,51.23
12:09:34:125,-23.39,5.20,-45.09,51.06
12:09:34:135,-23.24,4.57,-44.69,50.58
12:09:34:155,-23.81,4.78,-45.21,51.32
12:09:34:165,-23.59,4.99,-44.79,50.87
12:09:34:175,-23.34,5.58,-44.33,50.41
12:09:34:185,-23.12,5.04,-45.42,51.21
12:09:34:205,-23.28,5.48,-45.19,51.13
12:09:34:215,-23.39,5.20,-44.88,50.88
12:09:34:225,-23.80,4.78,-44.90,51.04
12:09:34:235,-23.68,5.26,-45.20,51.30
12:09:34:255,-23.62,4.88,-45.63,51.61
12:09:34:265,-24.09,4.76,-44.79,51.08
12:09:34:275,-23.86,4.31,-45.86,51.88
12:09:34:285,-23.25,4.83,-45.96,51.73
12:09:34:305,-23.42,5.93,-44.97,51.05
12:09:34:315,-23.61,4.99,-45.20,51.24
12:09:34:325,-23.36,4.28,-44.91,50.80
12:09:34:335,-22.90,5.51,-45.52,51.25
12:09:34:355,-23.96,5.15,-44.35,50.67
12:09:34:365,-23.55,4.27,-44.37,50.41
12:09:34:375,-23.40,5.01,-44.99,50.96
12:09:34:385,-23.14,5.78,-44.54,50.53
12:09:34:405,-23.28,5.56,-45.41,51.33
12:09:34:415,-23.68,5.17,-44.77,50.91
12:09:34:425,-23.80,4.88,-44.88,51.04
12:09:34:435,-23.77,5.43,-45.30,51.44
12:09:34:455,-23.81,4.70,-45.01,51.13
12:09:34:465,-23.73,4.61,-45.10,51.17
12:09:34:475,-23.81,4.78,-45.31,51.41
12:09:34:485,-23.29,5.29,-45.41,51.31
12:09:34:505,-22.86,5.80,-44.97,50.78
12:09:34:515,-23.78,5.15,-45.09,51.24
12:09:34:525,-23.50,5.09,-44.99,51.01
12:09:34:535,-23.68,5.17,-44.77,50.91
12:09:34:555,-23.85,5.60,-45.51,51.68
12:09:34:565,-24.02,4.40,-44.58,50.83
12:09:34:575,-23.81,4.70,-44.79,50.94
12:09:34:585,-22.94,4.95,-45.53,51.22
12:09:34:605,-22.80,5.44,-45.20,50.92
12:09:34:615,-23.31,5.18,-45.95,51.78
12:09:34:625,-23.42,4.90,-45.63,51.52
12:09:34:635,-23.46,5.47,-44.87,50.93
12:09:34:655,-22.98,5.25,-44.46,50.32
12:09:34:665,-23.27,5.66,-45.40,51.32
12:09:34:675,-23.67,5.44,-45.30,51.40
12:09:34:685,-23.31,4.93,-44.99,50.91
12:09:34:705,-23.67,5.26,-44.98,51.10
12:09:34:715,-23.33,4.75,-44.79,50.72
12:09:34:725,-23.79,4.98,-44.68,50.86
12:09:34:735,-23.45,5.56,-44.76,50.84
12:09:34:755,-23.25,4.39,-44.69,50.57
12:09:34:765,-23.45,5.65,-45.08,51.13
12:09:34:775,-23.00,5.40,-45.63,51.38
12:09:34:785,-23.30,5.03,-44.57,50.54
12:09:34:805,-23.20,5.12,-44.99,50.88
12:09:34:815,-23.13,5.03,-45.63,51.40
12:09:34:825,-23.94,5.50,-44.76,51.06
12:09:34:835,-23.20,5.04,-44.68,50.59
12:09:34:855,-23.79,4.72,-43.93,50.18
12:09:34:865,-24.07,5.04,-44.88,51.18
12:09:34:875,-22.79,5.61,-45.51,51.20
12:09:34:885,-23.58,5.17,-44.88,50.97
12:09:34:905,-23.66,5.54,-44.98,51.12
12:09:34:915,-23.07,5.69,-45.30,51.15
12:09:34:925,-23.91,4.68,-44.90,51.08
12:09:34:935,-23.39,5.20,-44.77,50.78
12:09:34:955,-24.09,4.93,-45.31,51.56
12:09:34:965,-23.64,4.53,-45.32,51.32
12:09:34:975,-23.24,4.83,-45.64,51.44
12:09:34:985,-23.69,5.16,-45.31,51.39
12:09:35:005,-23.39,5.11,-44.68,50.69
12:09:35:015,-23.95,4.14,-44.48,50.69
12:09:35:025,-23.34,4.48,-44.59,50.53
12:09:35:035,-23.06,5.69,-44.98,50.87
12:09:35:055,-23.73,4.70,-45.21,51.28
12:09:35:065,-24.17,5.11,-45.20,51.51
12:09:35:075,-23.28,5.48,-45.19,51.13
12:09:35:085,-23.95,5.32,-44.76,51.04
12:09:35:105,-23.27,5.75,-45.62,51.53
12:09:35:115,-23.59,5.08,-45.09,51.14
12:09:35:125,-23.81,4.60,-44.79,50.93
12:09:35:135,-23.78,5.15,-45.09,51.24
12:09:35:155,-23.61,4.81,-44.68,50.76
12:09:35:165,-23.72,4.88,-45.42,51.47
12:09:35:175,-23.48,5.44,-45.73,51.69
12:09:35:185,-23.61,4.99,-45.31,51.33
12:09:35:205,-23.41,4.93,-44.79,50.78
12:09:35:215,-23.51,5.00,-45.20,51.19
12:09:35:225,-23.12,4.87,-44.47,50.36
12:09:35:235,-23.29,5.29,-44.98,50.93
12:09:35:255,-23.81,4.78,-45.42,51.51
12:09:35:265,-23.39,5.45,-45.84,51.75
12:09:35:275,-23.31,4.93,-44.79,50.73
12:09:35:285,-23.46,5.55,-45.30,51.31
12:09:35:305,-23.78,5.23,-45.52,51.62
12:09:35:315,-23.27,5.58,-45.19,51.13
12:09:35:325,-23.35,5.75,-45.19,51.19
12:09:35:335,-23.50,5.17,-45.31,51.30
12:09:35:355,-23.42,4.83,-44.99,50.96
12:09:35:365,-24.18,4.76,-44.57,50.93
12:09:35:375,-23.19,5.39,-45.30,51.18
12:09:35:385,-23.79,4.88,-44.79,50.95
12:09:35:405,-23.24,5.93,-45.49,51.43
12:09:35:415,-23.35,5.66,-44.87,50.90
12:09:35:425,-23.09,5.40,-45.20,51.05
12:09:35:435,-23.07,5.69,-45.30,51.15
12:09:35:455,-23.22,5.03,-45.42,51.26
12:09:35:465,-23.31,4.93,-45.10,51.01
12:09:35:475,-22.88,5.61,-45.19,50.96
12:09:35:485,-23.75,4.42,-45.54,51.55
12:09:35:505,-23.50,5.34,-46.04,51.97
12:09:35:515,-23.25,5.67,-44.98,50.95
12:09:35:525,-23.02,4.97,-44.79,50.60
12:09:35:535,-23.40,5.18,-45.52,51.44
12:09:35:555,-23.81,4.78,-45.31,51.41
12:09:35:565,-23.90,4.87,-45.10,51.28
12:09:35:575,-23.28,5.31,-44.46,50.46
12:09:35:585,-23.36,5.56,-45.08,51.08
12:09:35:605,-23.73,4.70,-45.21,51.28
12:09:35:615,-23.68,5.16,-45.09,51.19
12:09:35:625,-23.41,4.83,-44.79,50.77
12:09:35:635,-23.50,5.27,-45.52,51.50
12:09:35:655,-23.88,5.06,-44.66,50.90
12:09:35:665,-23.22,5.03,-45.42,51.26
12:09:35:675,-22.91,5.16,-44.79,50.57
12:09:35:685,-23.62,4.81,-45.10,51.14
12:09:35:705,-23.22,5.11,-45.63,51.45
12:09:35:715,-23.94,5.50,-44.97,51.24
12:09:35:725,-23.50,5.09,-45.20,51.20
12:09:35:735,-23.52,4.89,-45.53,51.48
12:09:35:755,-24.30,4.73,-45.31,51.63
12:09:35:765,-23.62,4.81,-45.21,51.24
12:09:35:775,-23.50,6.27,-45.27,51.39
12:09:35:785,-23.91,4.77,-45.53,51.65
12:09:35:805,-23.91,4.77,-45.42,51.55
12:09:35:815,-23.55,5.64,-45.08,51.17
12:09:35:825,-22.94,4.87,-45.21,50.93
12:09:35:835,-22.64,6.00,-44.86,50.61
12:09:35:855,-23.75,5.43,-44.87,51.06
12:09:35:865,-23.80,4.87,-45.20,51.32
12:09:35:875,-23.19,5.31,-45.09,50.98
12:09:35:885,-23.09,5.40,-45.20,51.05
12:09:35:905,-23.69,4.99,-44.68,50.82
12:09:35:915,-23.16,5.67,-44.98,50.91
12:09:35:925,-23.13,4.86,-45.32,51.12
12:09:35:935,-22.95,5.97,-45.40,51.22
12:09:35:955,-23.20,5.12,-45.10,50.98
12:09:35:965,-23.41,5.01,-45.10,51.06
12:09:35:975,-23.64,4.34,-44.80,50.84
12:09:35:985,-23.18,5.31,-44.77,50.70
12:09:36:005,-23.84,4.42,-45.01,51.12
12:09:36:015,-23.59,4.99,-44.99,51.05
12:09:36:025,-23.39,5.20,-44.99,50.97
12:09:36:035,-23.39,5.28,-45.20,51.17
12:09:36:055,-23.90,4.78,-44.79,50.99
12:09:36:065,-23.67,5.17,-44.66,50.81
12:09:36:075,-23.89,5.05,-45.20,51.37
12:09:36:085,-23.68,5.26,-45.20,51.30
12:09:36:105,-23.27,5.56,-45.30,51.23
12:09:36:115,-23.58,5.43,-45.93,51.92
12:09:36:125,-23.46,5.64,-45.62,51.60
12:09:36:135,-23.19,5.31,-45.09,50.98
12:09:36:155,-23.41,4.83,-44.58,50.58
12:09:36:165,-23.59,5.08,-45.09,51.14
12:09:36:175,-23.24,4.92,-45.85,51.64
12:09:36:185,-23.29,5.38,-45.30,51.22
12:09:36:205,-23.61,4.99,-45.10,51.15
12:09:36:215,-22.77,5.81,-45.30,51.03
12:09:36:225,-23.89,5.22,-45.62,51.76
12:09:36:235,-22.95,5.89,-44.76,50.65
12:09:36:255,-23.61,4.99,-45.20,51.24
12:09:36:265,-23.61,4.81,-44.90,50.95
12:09:36:275,-24.14,5.31,-44.76,51.13
12:09:36:285,-23.57,5.36,-45.30,51.34
12:09:36:305,-23.53,4.81,-45.64,51.57
12:09:36:315,-22.90,5.60,-45.84,51.54
12:09:36:325,-23.73,4.70,-45.21,51.28
12:09:36:335,-23.29,5.29,-44.98,50.93
12:09:36:355,-23.59,4.99,-44.79,50.87
12:09:36:365,-23.58,5.17,-44.88,50.97
12:09:36:375,-23.69,4.81,-44.36,50.52
12:09:36:385,-23.84,4.59,-45.43,51.51
12:09:36:405,-23.61,4.82,-44.58,50.67
12:09:36:415,-23.57,5.36,-45.09,51.16
12:09:36:425,-23.08,5.42,-44.98,50.85
12:09:36:435,-23.06,5.78,-44.97,50.87
12:09:36:455,-23.81,4.61,-44.69,50.85
12:09:36:465,-23.41,5.10,-45.42,51.35
12:09:36:475,-23.38,5.29,-44.77,50.79
12:09:36:485,-23.51,4.99,-45.52,51.47
12:09:36:505,-23.83,4.60,-45.21,51.31
12:09:36:515,-23.31,6.11,-45.18,51.20
12:09:36:525,-24.01,4.76,-45.21,51.41
12:09:36:535,-22.85,5.81,-44.65,50.49
12:09:36:555,-23.75,4.42,-45.43,51.46
12:09:36:565,-23.57,5.18,-44.46,50.59
12:09:36:575,-23.35,5.75,-45.29,51.28
12:09:36:585,-23.29,5.47,-45.84,51.70
12:09:36:605,-22.90,5.51,-45.52,51.25
12:09:36:615,-22.91,5.33,-45.52,51.24
12:09:36:625,-23.20,5.12,-45.10,50.98
12:09:36:635,-22.75,5.90,-44.87,50.66
12:09:36:655,-23.57,4.34,-45.43,51.37
12:09:36:665,-23.92,4.59,-45.21,51.36
12:09:36:675,-23.47,5.28,-44.88,50.93
12:09:36:685,-23.07,5.50,-44.87,50.75
12:09:36:705,-22.90,5.43,-45.30,51.05
12:09:36:715,-23.08,5.67,-45.73,51.53
12:09:36:725,-23.22,5.11,-45.42,51.27
12:09:36:735,-23.28,5.48,-45.30,51.22
12:09:36:755,-23.57,5.36,-44.98,51.06
12:09:36:765,-23.89,5.14,-45.63,51.76
12:09:36:775,-23.23,5.94,-44.86,50.86
12:09:36:785,-24.20,4.73,-45.31,51.59
12:09:36:805,-23.58,5.26,-45.30,51.34
12:09:36:815,-23.00,5.42,-45.41,51.19
12:09:36:825,-23.53,4.62,-45.21,51.18
12:09:36:835,-22.89,5.78,-46.03,51.73
12:09:36:855,-23.52,4.81,-45.42,51.38
12:09:36:865,-24.12,4.56,-45.10,51.35
12:09:36:875,-22.91,5.42,-45.95,51.63
12:09:36:885,-23.34,4.92,-45.85,51.68
12:09:36:905,-23.52,4.82,-45.10,51.10
12:09:36:915,-23.25,5.93,-45.81,51.72
12:09:36:925,-23.58,5.17,-45.09,51.15
12:09:36:935,-23.61,5.08,-45.63,51.62
12:09:36:955,-23.67,5.26,-44.88,51.01
12:09:36:965,-23.13,4.77,-44.69,50.55
12:09:36:975,-23.46,5.47,-44.87,50.93
12:09:36:985,-22.46,6.10,-45.60,51.20
12:09:37:005,-24.08,5.03,-45.20,51.46
12:09:37:015,-23.44,6.00,-45.49,51.53
12:09:37:025,-23.97,5.14,-45.09,51.33
12:09:37:035,-23.27,5.75,-45.51,51.43
12:09:37:055,-23.68,5.08,-44.88,51.00
12:09:37:065,-23.90,4.95,-45.31,51.47
12:09:37:075,-23.09,5.32,-44.88,50.76
12:09:37:085,-23.72,4.71,-44.90,50.99
12:09:37:105,-23.55,5.72,-45.08,51.18
12:09:37:115,-23.56,4.53,-45.54,51.47
12:09:37:125,-23.48,5.18,-44.88,50.92
12:09:37:135,-23.13,6.04,-45.18,51.11
12:09:37:155,-23.80,4.88,-45.10,51.23
12:09:37:165,-23.51,4.90,-44.99,51.00
12:09:37:175,-23.01,5.23,-45.31,51.09
12:09:37:185,-22.86,5.80,-45.19,50.97
12:09:37:205,-23.14,5.86,-45.19,51.11
12:09:37:215,-23.50,5.09,-45.20,51.20
12:09:37:225,-23.99,4.95,-44.99,51.23
12:09:37:235,-23.46,5.38,-44.66,50.74
12:09:37:255,-23.33,4.75,-45.01,50.91
12:09:37:265,-23.80,4.88,-45.10,51.23
12:09:37:275,-23.69,5.06,-45.20,51.28
12:09:37:285,-22.80,5.43,-45.30,51.00
12:09:37:305,-23.18,5.40,-44.98,50.89
12:09:37:315,-23.38,5.55,-45.82,51.74
12:09:37:325,-23.33,4.75,-45.01,50.91
12:09:37:335,-23.62,4.55,-44.15,50.28
12:09:37:355,-23.68,4.90,-44.14,50.33
12:09:37:365,-23.45,4.45,-45.12,51.04
12:09:37:375,-22.90,5.25,-44.77,50.56
12:09:37:385,-23.39,5.28,-45.09,51.07
12:09:37:405,-23.19,5.48,-45.62,51.47
12:09:37:415,-23.68,5.08,-44.77,50.90
12:09:37:425,-23.59,4.90,-44.68,50.76
12:09:37:435,-23.18,5.66,-45.71,51.57
12:09:37:455,-24.00,4.86,-45.31,51.50
12:09:37:465,-23.83,4.68,-45.32,51.42
12:09:37:475,-23.56,5.54,-45.08,51.16
12:09:37:485,-23.94,4.40,-45.32,51.44
12:09:37:505,-23.18,5.58,-45.73,51.57
12:09:37:515,-23.61,4.82,-44.58,50.67
12:09:37:525,-23.83,4.77,-45.74,51.79
12:09:37:535,-22.68,5.81,-45.62,51.27
12:09:37:555,-23.57,5.36,-44.98,51.06
12:09:37:565,-23.48,5.27,-45.30,51.30
12:09:37:575,-23.12,5.04,-45.42,51.21
12:09:37:585,-23.45,5.73,-45.40,51.42
12:09:37:605,-22.97,5.51,-44.77,50.62
12:09:37:615,-23.35,5.56,-44.87,50.89
12:09:37:625,-23.58,5.26,-45.52,51.53
12:09:37:635,-23.40,5.18,-45.63,51.54
12:09:37:655,-23.62,4.97,-46.06,52.00
12:09:37:665,-23.77,5.42,-45.51,51.62
12:09:37:675,-23.27,5.31,-44.35,50.36
12:09:37:685,-23.34,4.75,-45.10,51.01
12:09:37:705,-22.69,5.72,-45.51,51.17
12:09:37:715,-23.48,5.27,-45.20,51.21
12:09:37:725,-23.57,5.18,-44.66,50.77
12:09:37:735,-23.13,6.05,-44.97,50.93
12:09:37:755,-24.30,4.55,-44.68,51.06
12:09:37:765,-23.28,5.29,-44.88,50.84
12:09:37:775,-22.97,5.60,-44.98,50.82
12:09:37:785,-23.00,5.25,-44.68,50.52
12:09:37:805,-23.19,5.22,-44.99,50.89
12:09:37:815,-23.50,5.00,-44.99,51.01
12:09:37:825,-23.52,4.65,-44.47,50.52
12:09:37:835,-23.11,6.49,-45.70,51.62
12:09:37:855,-23.40,5.10,-44.99,50.97
12:09:37:865,-23.50,5.00,-44.88,50.91
12:09:37:875,-23.57,5.37,-44.87,50.97
12:09:37:885,-23.06,5.86,-45.51,51.35
12:09:37:905,-23.00,5.50,-45.62,51.38
12:09:37:915,-23.99,4.87,-44.68,50.94
12:09:37:925,-23.61,4.99,-45.20,51.24
12:09:37:935,-23.89,5.14,-45.30,51.47
12:09:37:955,-23.61,4.90,-44.88,50.95
12:09:37:965,-23.59,4.99,-44.79,50.87
12:09:37:975,-23.45,4.64,-45.53,51.42
12:09:37:985,-23.09,5.40,-45.20,51.05
12:09:38:005,-23.58,5.36,-45.41,51.45
12:09:38:015,-23.47,5.45,-45.19,51.21
12:09:38:025,-23.81,4.78,-45.21,51.32
