# sensor:magnetometer
# Requested Sample Rate: 100 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:06:40:316,-24.07,5.11,-45.30,51.55
12:06:40:326,-23.88,5.06,-44.66,50.90
12:06:40:336,-23.11,5.21,-45.52,51.31
12:06:40:346,-23.50,5.10,-44.88,50.92
12:06:40:356,-23.20,5.12,-45.20,51.07
12:06:40:366,-23.79,5.05,-45.31,51.43
12:06:40:376,-23.79,5.05,-45.31,51.43
12:06:40:386,-24.06,5.31,-45.30,51.56
12:06:40:396,-23.36,5.48,-44.98,50.98
12:06:40:406,-23.70,4.71,-44.58,50.71
12:06:40:416,-23.78,5.25,-45.20,51.34
12:06:40:426,-23.88,5.15,-44.88,51.10
12:06:40:436,-23.70,4.88,-45.21,51.28
12:06:40:446,-23.58,5.26,-45.52,51.53
12:06:40:456,-24.19,4.75,-44.99,51.31
12:06:40:466,-23.14,5.94,-45.49,51.39
12:06:40:476,-23.78,5.16,-44.88,51.05
12:06:40:486,-23.91,4.68,-44.99,51.17
12:06:40:496,-23.38,5.47,-45.09,51.08
12:06:40:506,-23.61,4.99,-45.10,51.15
12:06:40:516,-23.67,5.34,-45.19,51.29
12:06:40:526,-23.38,5.38,-44.98,50.98
12:06:40:536,-23.31,5.01,-45.42,51.30
12:06:40:546,-23.56,4.44,-45.23,51.19
12:06:40:556,-23.70,4.89,-44.99,51.09
12:06:40:566,-23.22,5.37,-46.58,52.32
12:06:40:576,-23.89,5.14,-45.41,51.56
12:06:40:586,-24.01,4.76,-45.21,51.41
12:06:40:596,-23.30,5.03,-44.88,50.82
12:06:40:606,-23.03,6.22,-45.70,51.55
12:06:40:616,-23.48,5.10,-44.46,50.54
12:06:40:626,-23.22,5.03,-45.31,51.16
12:06:40:636,-23.57,5.36,-45.09,51.16
12:06:40:647,-23.51,5.09,-45.42,51.40
12:06:40:656,-24.18,5.01,-45.20,51.51
12:06:40:666,-23.22,5.03,-45.31,51.16
12:06:40:676,-23.31,5.10,-45.74,51.59
12:06:40:686,-23.72,4.53,-44.58,50.70
12:06:40:697,-24.13,4.47,-45.43,51.64
12:06:40:706,-23.52,4.98,-45.85,51.77
12:06:40:716,-23.61,4.81,-44.90,50.95
12:06:40:726,-23.68,5.16,-44.98,51.10
12:06:40:736,-24.06,5.31,-45.19,51.47
12:06:40:746,-24.29,4.65,-44.79,51.16
12:06:40:756,-23.90,4.61,-44.15,50.42
12:06:40:766,-22.81,5.33,-45.63,51.29
12:06:40:776,-23.94,4.40,-45.12,51.26
12:06:40:786,-23.69,4.89,-44.79,50.90
12:06:40:796,-22.91,5.42,-45.84,51.53
12:06:40:806,-23.36,5.65,-45.19,51.18
12:06:40:816,-23.58,5.09,-44.88,50.96
12:06:40:826,-23.06,5.60,-44.76,50.66
12:06:40:836,-23.72,4.53,-44.37,50.52
12:06:40:846,-23.78,4.89,-44.04,50.29
12:06:40:856,-23.79,4.89,-44.47,50.67
12:06:40:866,-22.91,5.15,-45.10,50.85
12:06:40:876,-23.39,5.37,-45.30,51.26
12:06:40:886,-23.73,4.61,-45.01,51.09
12:06:40:896,-23.47,5.37,-44.98,51.02
12:06:40:906,-23.52,6.00,-45.38,51.47
12:06:40:916,-23.50,4.83,-44.36,50.43
12:06:40:926,-23.48,5.18,-44.88,50.92
12:06:40:936,-23.67,5.17,-44.57,50.73
12:06:40:946,-23.67,5.17,-44.46,50.63
12:06:40:956,-23.90,4.68,-44.68,50.88
12:06:40:966,-23.83,4.68,-45.64,51.70
12:06:40:976,-23.63,4.79,-45.53,51.52
12:06:40:986,-23.61,4.81,-44.68,50.76
12:06:40:996,-23.91,4.68,-45.10,51.26
12:06:41:006,-23.58,5.34,-45.62,51.63
12:06:41:016,-23.80,4.97,-45.20,51.33
12:06:41:026,-23.39,5.37,-45.30,51.26
12:06:41:036,-23.89,4.97,-44.77,50.99
12:06:41:046,-23.70,4.88,-45.31,51.37
12:06:41:057,-23.70,4.97,-45.42,51.47
12:06:41:066,-23.70,4.97,-45.42,51.47
12:06:41:076,-23.51,4.82,-44.58,50.63
12:06:41:086,-23.44,4.55,-44.80,50.76
12:06:41:096,-23.00,5.32,-45.31,51.09
12:06:41:106,-23.91,4.77,-45.53,51.65
12:06:41:116,-23.88,5.05,-44.99,51.19
12:06:41:126,-23.52,4.90,-45.42,51.38
12:06:41:136,-23.81,4.78,-45.10,51.23
12:06:41:146,-24.11,4.57,-44.79,51.07
12:06:41:156,-23.61,4.89,-44.99,51.05
12:06:41:166,-23.86,5.23,-45.09,51.28
12:06:41:176,-23.39,5.03,-44.25,50.30
12:06:41:186,-24.27,4.93,-44.35,50.79
12:06:41:196,-23.53,4.71,-45.53,51.47
12:06:41:206,-22.79,5.53,-45.20,50.92
12:06:41:216,-23.66,5.36,-44.66,50.82
12:06:41:226,-22.78,5.71,-45.19,50.93
12:06:41:236,-23.66,5.36,-44.44,50.63
12:06:41:246,-23.89,4.88,-44.68,50.90
12:06:41:256,-23.64,4.61,-45.53,51.51
12:06:41:266,-23.52,5.92,-44.86,51.00
12:06:41:276,-22.89,5.60,-45.62,51.34
12:06:41:286,-23.70,4.88,-45.10,51.19
12:06:41:296,-23.50,4.92,-44.68,50.72
12:06:41:306,-23.11,5.31,-45.41,51.23
12:06:41:316,-24.05,5.22,-44.66,50.99
12:06:41:326,-23.39,5.20,-45.09,51.06
12:06:41:336,-24.12,5.58,-44.76,51.15
12:06:41:346,-23.61,4.99,-45.31,51.33
12:06:41:356,-23.80,4.79,-44.79,50.94
12:06:41:366,-22.91,5.06,-44.68,50.46
12:06:41:376,-23.57,5.36,-45.30,51.34
12:06:41:386,-23.89,4.88,-44.68,50.90
12:06:41:396,-23.74,4.34,-44.59,50.70
12:06:41:406,-23.67,5.36,-44.87,51.01
12:06:41:416,-22.88,5.70,-45.40,51.15
12:06:41:427,-22.89,5.43,-45.09,50.86
12:06:41:436,-23.62,4.79,-45.31,51.32
12:06:41:446,-23.20,5.12,-44.99,50.88
12:06:41:456,-23.38,5.38,-44.98,50.98
12:06:41:466,-23.57,5.62,-45.82,51.84
12:06:41:477,-23.51,5.00,-45.20,51.19
12:06:41:486,-23.69,4.90,-44.47,50.62
12:06:41:496,-23.30,5.28,-45.63,51.51
12:06:41:506,-23.17,5.50,-44.66,50.62
12:06:41:516,-23.31,5.10,-45.42,51.31
12:06:41:527,-23.27,5.75,-45.62,51.53
12:06:41:536,-23.58,5.26,-45.52,51.53
12:06:41:546,-23.69,4.99,-44.68,50.82
12:06:41:556,-24.12,4.48,-44.90,51.16
12:06:41:566,-23.58,5.09,-44.68,50.77
12:06:41:576,-23.57,5.36,-44.98,51.06
12:06:41:586,-24.17,5.11,-44.98,51.32
12:06:41:596,-24.16,5.11,-44.88,51.23
12:06:41:606,-23.46,5.72,-45.82,51.80
12:06:41:616,-24.02,4.57,-45.10,51.31
12:06:41:626,-23.40,5.20,-45.20,51.16
12:06:41:636,-23.89,5.22,-45.62,51.76
12:06:41:646,-23.66,5.27,-44.14,50.36
12:06:41:656,-23.50,5.10,-44.88,50.92
12:06:41:666,-23.75,4.42,-45.32,51.36
12:06:41:676,-23.34,5.83,-45.29,51.28
12:06:41:686,-23.50,5.09,-45.09,51.10
12:06:41:696,-23.67,5.36,-44.87,51.01
12:06:41:706,-22.84,6.16,-45.18,50.99
12:06:41:716,-23.70,4.88,-45.21,51.28
12:06:41:726,-23.62,4.71,-45.01,51.04
12:06:41:736,-24.31,5.47,-44.54,51.04
12:06:41:746,-23.97,5.04,-44.88,51.13
12:06:41:756,-23.80,4.79,-44.68,50.85
12:06:41:766,-23.47,5.45,-45.41,51.41
12:06:41:776,-23.61,4.89,-44.99,51.05
12:06:41:786,-23.80,4.70,-44.68,50.84
12:06:41:796,-23.40,5.18,-45.31,51.26
12:06:41:806,-24.09,4.67,-44.79,51.07
12:06:41:816,-23.88,5.15,-45.09,51.28
12:06:41:826,-22.89,5.51,-45.19,50.95
12:06:41:836,-23.28,5.31,-44.77,50.74
12:06:41:846,-23.70,4.62,-44.37,50.52
12:06:41:856,-23.83,4.42,-44.80,50.93
12:06:41:866,-22.81,5.25,-45.42,51.10
12:06:41:876,-23.85,5.42,-45.08,51.29
12:06:41:886,-23.47,5.28,-44.77,50.83
12:06:41:896,-23.16,5.77,-45.08,51.01
12:06:41:906,-23.83,4.68,-45.64,51.70
12:06:41:916,-23.25,4.57,-45.01,50.86
12:06:41:926,-23.62,4.89,-45.42,51.43
12:06:41:936,-23.25,5.58,-44.76,50.75
12:06:41:946,-23.80,4.79,-44.79,50.94
12:06:41:956,-23.63,4.53,-45.01,51.03
12:06:41:966,-23.40,5.10,-44.99,50.97
12:06:41:976,-23.45,5.56,-44.44,50.56
12:06:41:986,-23.62,4.89,-45.31,51.33
12:06:41:996,-23.88,5.06,-44.66,50.90
12:06:42:006,-23.11,5.31,-45.41,51.23
12:06:42:016,-23.45,4.47,-44.80,50.76
12:06:42:026,-23.02,5.14,-45.52,51.27
12:06:42:036,-23.64,5.54,-44.55,50.74
12:06:42:046,-23.51,4.73,-44.47,50.52
12:06:42:056,-23.72,4.88,-45.53,51.57
12:06:42:066,-23.46,5.64,-45.40,51.41
12:06:42:076,-23.46,5.64,-45.40,51.41
12:06:42:086,-23.97,5.22,-45.20,51.43
12:06:42:096,-23.72,4.79,-45.21,51.28
12:06:42:106,-23.25,5.76,-45.08,51.05
12:06:42:116,-23.38,5.55,-45.73,51.65
12:06:42:126,-23.35,5.58,-44.66,50.71
12:06:42:136,-23.17,5.40,-44.55,50.51
12:06:42:146,-23.59,4.99,-44.79,50.87
12:06:42:156,-23.48,5.18,-44.77,50.82
12:06:42:166,-23.29,5.38,-45.62,51.50
12:06:42:176,-23.31,5.01,-45.20,51.11
12:06:42:186,-23.08,5.67,-45.62,51.44
12:06:42:196,-23.30,5.03,-44.57,50.54
12:06:42:206,-23.90,4.94,-45.63,51.74
12:06:42:216,-23.29,5.12,-44.46,50.45
12:06:42:226,-23.38,5.21,-44.57,50.59
12:06:42:236,-24.06,5.14,-44.66,50.99
12:06:42:246,-23.70,4.98,-45.31,51.38
12:06:42:256,-23.68,5.16,-45.09,51.19
12:06:42:266,-22.84,4.98,-45.21,50.90
12:06:42:276,-23.19,5.48,-45.52,51.38
12:06:42:286,-23.73,4.78,-45.53,51.57
12:06:42:296,-22.90,5.33,-45.20,50.95
12:06:42:306,-24.25,5.20,-44.87,51.27
12:06:42:316,-23.38,5.29,-44.66,50.69
12:06:42:326,-23.41,5.00,-45.42,51.34
12:06:42:336,-23.25,5.76,-44.97,50.95
12:06:42:346,-23.01,5.05,-44.79,50.60
12:06:42:356,-23.99,4.87,-44.68,50.94
12:06:42:366,-23.52,4.90,-45.31,51.29
12:06:42:376,-23.12,4.95,-44.90,50.74
12:06:42:386,-23.58,5.27,-45.09,51.16
12:06:42:396,-23.18,5.58,-45.62,51.47
12:06:42:406,-23.48,5.18,-44.99,51.02
12:06:42:416,-23.89,4.78,-44.57,50.79
12:06:42:426,-23.90,4.95,-45.52,51.65
12:06:42:436,-22.95,5.89,-44.76,50.65
12:06:42:446,-23.62,4.71,-45.01,51.04
12:06:42:456,-23.41,5.00,-45.31,51.25
12:06:42:466,-23.00,5.32,-45.31,51.09
12:06:42:476,-23.89,4.97,-44.88,51.09
12:06:42:486,-23.01,5.15,-44.79,50.61
12:06:42:496,-23.46,5.47,-45.09,51.12
12:06:42:506,-23.80,4.88,-44.99,51.13
12:06:42:516,-23.94,4.49,-45.21,51.36
12:06:42:526,-23.46,5.29,-44.46,50.55
12:06:42:536,-23.46,5.38,-44.77,50.83
12:06:42:546,-23.58,5.18,-44.77,50.87
12:06:42:556,-23.47,5.28,-44.88,50.93
12:06:42:566,-23.08,5.42,-44.88,50.76
12:06:42:577,-23.79,5.23,-45.62,51.71
12:06:42:586,-23.70,4.89,-44.99,51.09
12:06:42:596,-22.95,6.05,-45.71,51.51
12:06:42:606,-23.99,4.95,-45.09,51.31
12:06:42:616,-23.46,5.38,-44.66,50.74
12:06:42:626,-23.58,5.17,-45.20,51.24
12:06:42:636,-23.17,5.59,-44.87,50.81
12:06:42:646,-24.25,5.03,-44.14,50.61
12:06:42:656,-23.73,4.61,-45.01,51.09
12:06:42:666,-23.68,5.34,-45.41,51.49
12:06:42:676,-22.89,5.53,-44.98,50.77
12:06:42:686,-23.70,4.79,-44.90,51.00
12:06:42:696,-23.96,5.22,-45.09,51.33
12:06:42:718,-24.18,4.93,-45.09,51.40
12:06:42:738,-23.20,5.38,-45.84,51.66
12:06:42:748,-23.70,4.71,-44.58,50.71
12:06:42:758,-23.29,5.38,-45.41,51.32
12:06:42:768,-23.66,5.18,-44.25,50.44
12:06:42:778,-23.86,5.25,-44.66,50.91
12:06:42:788,-24.08,4.86,-44.79,51.08
12:06:42:798,-23.51,4.99,-45.42,51.39
12:06:42:808,-23.68,5.08,-44.68,50.82
12:06:42:818,-23.53,4.62,-45.32,51.28
12:06:42:828,-23.35,5.48,-44.55,50.60
12:06:42:838,-23.81,4.70,-45.10,51.22
12:06:42:848,-23.95,5.32,-44.76,51.04
12:06:42:858,-23.74,5.70,-45.60,51.73
12:06:42:868,-22.80,5.53,-45.41,51.11
12:06:42:878,-23.22,4.86,-44.58,50.50
12:06:42:888,-23.59,4.73,-44.15,50.28
12:06:42:898,-23.50,5.10,-44.88,50.92
12:06:42:908,-23.66,5.80,-45.92,51.98
12:06:42:918,-23.56,5.45,-44.66,50.79
12:06:42:928,-23.47,5.28,-44.66,50.73
12:06:42:938,-23.68,5.26,-45.09,51.20
12:06:42:948,-23.50,5.09,-45.20,51.20
12:06:42:958,-23.69,4.81,-44.36,50.52
12:06:42:968,-23.30,5.11,-45.31,51.21
12:06:42:978,-23.74,4.25,-44.59,50.70
12:06:42:988,-23.68,5.17,-44.88,51.01
12:06:42:998,-23.67,5.26,-44.77,50.92
12:06:43:008,-23.02,6.23,-45.07,50.99
12:06:43:018,-23.81,4.78,-45.10,51.23
12:06:43:028,-23.61,4.89,-45.21,51.24
12:06:43:038,-23.66,5.36,-44.77,50.92
12:06:43:048,-23.58,5.18,-44.77,50.87
12:06:43:058,-23.95,5.32,-44.87,51.14
12:06:43:068,-23.72,5.81,-44.75,50.98
12:06:43:078,-23.73,4.53,-44.80,50.90
12:06:43:088,-23.39,5.28,-44.98,50.97
12:06:43:098,-23.33,5.00,-45.85,51.68
12:06:43:108,-23.17,5.50,-44.55,50.52
12:06:43:118,-23.00,5.06,-44.36,50.22
12:06:43:128,-23.75,5.61,-45.40,51.54
12:06:43:138,-23.39,5.20,-44.99,50.97
12:06:43:148,-23.48,5.37,-45.30,51.31
12:06:43:158,-23.77,5.33,-45.09,51.25
12:06:43:168,-23.36,5.48,-44.98,50.98
12:06:43:178,-23.88,4.97,-44.46,50.71
12:06:43:188,-23.67,5.34,-45.19,51.29
12:06:43:198,-23.84,5.70,-45.18,51.40
12:06:43:208,-24.01,4.76,-45.31,51.50
12:06:43:218,-23.53,4.54,-45.01,50.99
12:06:43:228,-23.47,5.45,-45.19,51.21
12:06:43:238,-23.48,5.27,-45.09,51.11
12:06:43:248,-23.51,4.82,-44.90,50.91
12:06:43:258,-24.02,4.49,-44.90,51.12
12:06:43:268,-23.35,5.83,-45.60,51.57
12:06:43:278,-23.40,5.10,-44.88,50.87
12:06:43:288,-23.56,5.45,-44.76,50.88
12:06:43:298,-23.05,5.88,-44.76,50.69
12:06:43:308,-23.86,5.32,-45.30,51.48
12:06:43:318,-23.61,4.99,-45.10,51.15
12:06:43:328,-23.47,5.45,-45.19,51.21
12:06:43:338,-23.14,6.04,-45.60,51.50
12:06:43:348,-23.52,4.82,-45.10,51.10
12:06:43:358,-23.59,4.99,-44.79,50.87
12:06:43:368,-22.81,5.17,-44.79,50.53
12:06:43:378,-23.91,4.77,-45.53,51.65
12:06:43:388,-23.41,5.01,-45.10,51.06
12:06:43:398,-24.02,4.57,-45.10,51.31
12:06:43:408,-22.72,5.18,-44.79,50.48
12:06:43:418,-23.58,5.09,-44.68,50.77
12:06:43:428,-23.53,5.82,-44.97,51.09
12:06:43:438,-23.51,5.00,-45.10,51.11
12:06:43:448,-23.69,4.98,-45.10,51.19
12:06:43:458,-23.38,5.29,-44.77,50.79
12:06:43:468,-23.38,5.47,-45.30,51.27
12:06:43:478,-23.70,5.05,-45.84,51.85
12:06:43:488,-23.38,5.38,-45.20,51.17
12:06:43:498,-22.86,5.88,-45.29,51.07
12:06:43:508,-24.13,4.38,-45.01,51.25
12:06:43:518,-24.56,4.98,-44.98,51.49
12:06:43:528,-22.85,5.89,-44.97,50.78
12:06:43:538,-23.58,5.34,-45.62,51.63
12:06:43:548,-23.80,4.71,-44.47,50.66
12:06:43:558,-23.55,5.55,-44.76,50.88
12:06:43:568,-23.35,5.75,-45.19,51.19
12:06:43:578,-23.25,4.65,-45.53,51.34
12:06:43:588,-23.22,5.11,-45.52,51.35
12:06:43:598,-23.90,5.04,-45.63,51.75
12:06:43:608,-23.90,4.87,-45.20,51.36
12:06:43:618,-23.77,5.25,-44.77,50.96
12:06:43:628,-23.88,5.15,-45.09,51.28
12:06:43:638,-23.35,5.66,-45.08,51.08
12:06:43:648,-23.33,4.83,-45.32,51.20
12:06:43:658,-23.88,5.32,-45.62,51.76
12:06:43:668,-23.57,5.44,-45.41,51.45
12:06:43:678,-23.92,4.59,-45.01,51.18
12:06:43:688,-23.68,5.16,-45.20,51.29
12:06:43:698,-23.96,5.23,-44.87,51.14
12:06:43:708,-24.24,5.38,-45.19,51.56
12:06:43:718,-23.97,5.04,-44.99,51.23
12:06:43:728,-23.69,4.90,-44.47,50.62
12:06:43:738,-23.09,5.32,-45.20,51.04
12:06:43:748,-23.78,5.33,-45.52,51.63
12:06:43:758,-23.40,5.01,-44.79,50.78
12:06:43:768,-23.46,5.55,-45.08,51.12
12:06:43:778,-23.69,4.89,-44.68,50.81
12:06:43:788,-23.96,5.22,-44.98,51.23
12:06:43:798,-23.68,5.26,-45.09,51.20
12:06:43:808,-23.94,4.40,-45.32,51.44
12:06:43:818,-23.97,4.95,-44.57,50.85
12:06:43:828,-23.47,5.45,-45.30,51.31
12:06:43:838,-23.62,5.64,-44.22,50.45
12:06:43:848,-23.78,4.98,-44.36,50.58
12:06:43:858,-23.84,5.60,-45.29,51.48
12:06:43:868,-23.47,5.37,-45.09,51.12
12:06:43:878,-23.80,4.61,-44.26,50.47
12:06:43:888,-23.22,5.03,-45.10,50.98
12:06:43:898,-23.01,5.32,-45.52,51.28
12:06:43:908,-23.97,5.04,-44.88,51.13
12:06:43:918,-23.51,4.90,-45.21,51.20
12:06:43:928,-23.57,5.36,-44.98,51.06
12:06:43:938,-23.61,4.81,-44.90,50.95
12:06:43:948,-23.47,5.28,-44.88,50.93
12:06:43:958,-23.79,4.97,-45.10,51.23
12:06:43:968,-23.39,5.20,-44.77,50.78
12:06:43:978,-23.62,4.89,-45.42,51.43
12:06:43:988,-23.69,5.06,-45.20,51.28
12:06:43:998,-23.58,5.36,-45.41,51.45
12:06:44:008,-23.72,4.62,-44.69,50.80
12:06:44:018,-23.59,4.90,-44.47,50.58
12:06:44:028,-23.59,4.90,-44.68,50.76
12:06:44:038,-23.08,5.42,-44.88,50.76
12:06:44:048,-23.68,5.08,-44.68,50.82
12:06:44:058,-23.24,5.84,-45.18,51.14
12:06:44:068,-23.45,5.55,-44.87,50.93
12:06:44:078,-23.73,4.78,-45.85,51.85
12:06:44:088,-23.88,5.05,-44.88,51.09
12:06:44:098,-23.70,4.88,-45.10,51.19
12:06:44:108,-23.73,5.71,-45.08,51.26
12:06:44:118,-23.80,4.95,-45.52,51.60
12:06:44:128,-23.09,5.32,-45.20,51.04
12:06:44:138,-23.59,4.99,-44.88,50.95
12:06:44:148,-23.16,5.86,-45.40,51.30
12:06:44:158,-23.23,6.04,-44.97,50.97
12:06:44:168,-23.80,4.88,-45.10,51.23
12:06:44:178,-23.73,4.61,-45.10,51.17
12:06:44:188,-23.01,5.23,-45.31,51.09
12:06:44:198,-22.91,5.33,-45.31,51.05
12:06:44:208,-23.80,5.05,-45.74,51.81
12:06:44:218,-23.89,4.87,-44.79,50.99
12:06:44:228,-23.52,4.82,-44.99,51.00
12:06:44:238,-23.51,4.99,-45.52,51.47
12:06:44:248,-23.94,5.60,-44.97,51.25
12:06:44:258,-22.94,5.98,-44.97,50.83
12:06:44:268,-23.68,5.08,-44.77,50.90
12:06:44:278,-24.13,4.29,-45.01,51.25
12:06:44:288,-23.70,5.06,-45.52,51.57
12:06:44:298,-22.59,5.64,-45.19,50.84
12:06:44:308,-23.77,5.25,-44.98,51.14
12:06:44:318,-23.39,5.20,-45.09,51.06
12:06:44:328,-23.55,5.55,-44.87,50.98
12:06:44:338,-23.52,4.81,-45.32,51.29
12:06:44:348,-23.59,4.90,-44.79,50.86
12:06:44:358,-22.98,5.42,-45.09,50.90
12:06:44:368,-23.56,5.62,-45.30,51.37
12:06:44:378,-23.79,5.05,-45.41,51.51
12:06:44:388,-23.55,4.45,-44.80,50.80
12:06:44:398,-23.16,5.50,-44.35,50.33
12:06:44:408,-23.39,5.28,-45.09,51.07
12:06:44:418,-23.97,5.05,-44.66,50.94
12:06:44:428,-23.52,4.98,-45.85,51.77
12:06:44:438,-23.34,5.83,-45.29,51.28
12:06:44:448,-24.01,4.59,-44.90,51.12
12:06:44:458,-23.59,5.17,-45.31,51.35
12:06:44:468,-23.68,5.25,-45.30,51.38
12:06:44:478,-23.69,4.89,-44.79,50.90
12:06:44:488,-23.57,5.45,-45.19,51.26
12:06:44:498,-23.18,5.49,-45.30,51.18
12:06:44:508,-23.74,4.51,-45.32,51.36
12:06:44:518,-24.13,4.38,-45.32,51.53
12:06:44:528,-23.48,5.27,-45.20,51.21
12:06:44:538,-23.17,5.50,-44.77,50.71
12:06:44:548,-23.29,5.29,-45.09,51.03
12:06:44:558,-24.07,5.04,-44.66,50.99
12:06:44:568,-24.67,4.87,-45.20,51.72
12:06:44:578,-23.19,5.14,-44.57,50.50
12:06:44:588,-23.52,4.81,-45.32,51.29
12:06:44:598,-23.45,5.65,-45.19,51.22
12:06:44:608,-24.20,4.66,-44.90,51.22
12:06:44:618,-23.63,4.62,-44.90,50.95
12:06:44:628,-24.11,4.66,-44.90,51.17
12:06:44:638,-23.29,5.29,-45.30,51.21
12:06:44:648,-23.73,4.60,-45.32,51.37
12:06:44:658,-22.67,5.82,-45.19,50.89
12:06:44:668,-24.06,5.31,-44.98,51.29
12:06:44:678,-23.18,5.40,-44.77,50.71
12:06:44:688,-24.09,4.93,-45.52,51.74
12:06:44:698,-24.19,4.83,-45.31,51.59
12:06:44:708,-22.98,5.60,-45.51,51.29
12:06:44:718,-22.47,5.75,-44.87,50.51
12:06:44:728,-23.14,5.95,-45.08,51.02
12:06:44:738,-23.09,5.49,-45.84,51.62
12:06:44:748,-23.47,5.54,-45.51,51.50
12:06:44:758,-23.38,5.55,-45.73,51.65
12:06:44:768,-23.18,5.49,-45.41,51.28
12:06:44:778,-23.08,5.50,-45.19,51.04
12:06:44:788,-23.08,5.50,-45.19,51.04
12:06:44:798,-22.97,5.86,-46.03,51.78
12:06:44:808,-23.30,5.37,-45.84,51.70
12:06:44:818,-23.30,5.20,-45.31,51.22
12:06:44:828,-22.97,5.69,-45.51,51.29
12:06:44:838,-23.07,5.67,-45.51,51.33
12:06:44:848,-23.68,5.25,-45.52,51.58
12:06:44:858,-23.39,5.37,-45.41,51.36
12:06:44:868,-23.78,5.06,-44.88,51.04
12:06:44:878,-23.88,4.97,-44.68,50.90
12:06:44:888,-23.55,4.62,-45.53,51.47
12:06:44:898,-23.20,5.21,-45.09,50.98
12:06:44:908,-23.78,5.08,-44.57,50.77
12:06:44:918,-24.11,4.75,-45.21,51.46
12:06:44:928,-24.00,5.03,-45.84,51.98
12:06:44:938,-23.31,5.10,-45.52,51.40
12:06:44:948,-23.59,4.99,-44.79,50.87
12:06:44:958,-23.16,5.86,-45.29,51.20
12:06:44:968,-23.57,5.45,-45.19,51.26
12:06:44:978,-23.58,5.18,-44.77,50.87
12:06:44:988,-23.69,5.06,-45.20,51.28
12:06:44:998,-23.81,4.78,-45.31,51.41
12:06:45:008,-23.27,5.66,-45.51,51.42
12:06:45:018,-23.70,4.62,-44.37,50.52
12:06:45:028,-23.34,4.73,-45.43,51.30
12:06:45:038,-23.44,5.92,-45.40,51.43
12:06:45:048,-23.79,5.06,-45.20,51.33
12:06:45:058,-23.56,5.62,-45.30,51.37
12:06:45:068,-23.67,5.36,-44.87,51.01
12:06:45:078,-23.56,4.44,-45.23,51.19
12:06:45:088,-24.12,4.56,-45.42,51.63
12:06:45:098,-23.78,5.15,-45.20,51.33
12:06:45:108,-23.66,5.54,-44.98,51.12
12:06:45:118,-23.92,4.59,-45.32,51.45
12:06:45:128,-23.92,5.43,-44.24,50.58
12:06:45:138,-23.56,5.37,-44.77,50.88
12:06:45:148,-22.98,5.33,-44.66,50.51
12:06:45:158,-23.39,5.28,-45.20,51.17
12:06:45:168,-23.58,5.09,-44.77,50.86
12:06:45:178,-23.72,4.97,-45.63,51.66
12:06:45:188,-23.69,5.06,-45.31,51.38
12:06:45:198,-22.96,5.78,-45.19,51.02
12:06:45:208,-23.83,4.60,-45.01,51.13
12:06:45:218,-23.70,4.62,-44.15,50.33
12:06:45:228,-23.48,5.27,-45.09,51.11
12:06:45:238,-23.50,5.09,-45.09,51.10
12:06:45:248,-23.67,5.34,-45.30,51.39
12:06:45:258,-23.61,6.09,-45.18,51.33
12:06:45:268,-23.81,4.78,-45.42,51.51
12:06:45:278,-23.22,4.94,-44.90,50.78
12:06:45:288,-23.79,4.89,-44.57,50.76
12:06:45:298,-23.48,5.44,-45.84,51.79
12:06:45:308,-23.28,5.22,-44.46,50.45
12:06:45:318,-23.94,5.33,-44.44,50.76
12:06:45:328,-23.59,4.99,-44.88,50.95
12:06:45:338,-23.48,5.37,-45.30,51.31
12:06:45:348,-24.39,4.64,-44.90,51.30
12:06:45:358,-23.00,5.50,-45.73,51.48
12:06:45:368,-23.28,5.39,-45.09,51.03
12:06:45:378,-23.19,5.48,-45.84,51.66
12:06:45:388,-23.75,5.26,-44.55,50.76
12:06:45:398,-23.62,4.89,-45.31,51.33
12:06:45:408,-23.18,5.22,-44.46,50.41
12:06:45:418,-23.88,5.14,-45.20,51.38
12:06:45:428,-23.30,4.86,-44.15,50.16
12:06:45:438,-23.12,5.12,-45.63,51.41
12:06:45:448,-23.61,5.16,-45.84,51.82
12:06:45:458,-23.57,5.27,-44.77,50.87
12:06:45:468,-23.45,5.65,-45.19,51.22
12:06:45:478,-23.79,5.06,-45.09,51.23
12:06:45:488,-23.58,5.00,-44.46,50.57
12:06:45:498,-23.29,5.38,-45.52,51.41
12:06:45:508,-23.84,5.51,-44.76,51.01
12:06:45:518,-23.59,5.16,-45.63,51.63
12:06:45:528,-23.06,5.87,-45.29,51.16
12:06:45:538,-22.84,6.08,-45.07,50.89
12:06:45:548,-22.96,5.97,-45.60,51.40
12:06:45:558,-23.45,5.73,-45.51,51.51
12:06:45:568,-22.74,5.08,-45.53,51.15
12:06:45:578,-23.33,4.92,-45.53,51.39
12:06:45:588,-24.01,4.76,-45.31,51.50
12:06:45:598,-23.17,5.59,-45.08,50.99
12:06:45:608,-23.28,5.38,-45.20,51.13
12:06:45:618,-23.89,5.05,-45.09,51.28
12:06:45:628,-23.51,5.08,-45.74,51.68
12:06:45:638,-23.33,4.92,-45.31,51.20
12:06:45:648,-23.35,4.38,-44.80,50.71
12:06:45:658,-22.78,5.72,-45.08,50.83
12:06:45:668,-23.69,5.06,-45.41,51.47
